UF;MUNICÍPIO;IBGE;Comp. CNES;Parcela;Indicador de Equidade e Dimensionamento;Classificação Componente Vínculo;Classificação Componente Qualidade;Teto eSF;Qtde. eSF Credenciadas;Qtde. eSF Homologadas;Qtde. eSF Pagas;Qtde. eSF Completas;Qtde. eSF Incompletas - 75%;Qtde. eSF Incompletas - 50%;Qtde. eSF Incompletas - 25%;Componente Equidade eSF;Vínculo e Acompanhamento territorial eSF;Qualidade eSF;Parcela Adicional - Qualidade;Valor Total eSF;Implantação eSF
RS;CANDIDO GODOI;430430;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;CANDIOTA;430435;JAN/2025;3/12;ESTRATO 3;BOM;BOM;5;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
RS;CANELA;430440;JAN/2025;3/12;ESTRATO 4;BOM;BOM;25;6;6;6;6;0;0;0;R$ 72.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 144.000,00 ;R$ 0,00 
RS;CANGUCU;430450;JAN/2025;3/12;ESTRATO 4;BOM;BOM;25;6;6;6;6;0;0;0;R$ 72.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 144.000,00 ;R$ 0,00 
RS;CANOAS;430460;JAN/2025;3/12;ESTRATO 4;BOM;BOM;180;79;79;76;71;1;4;0;R$ 885.000,00 ;R$ 442.500,00 ;R$ 442.500,00 ;R$ 0,00 ;R$ 1.770.000,00 ;R$ 0,00 
RS;CANUDOS DO VALE;430461;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CAPAO BONITO DO SUL;430462;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CAPAO DA CANOA;430463;JAN/2025;3/12;ESTRATO 4;BOM;BOM;33;10;10;10;10;0;0;0;R$ 120.000,00 ;R$ 60.000,00 ;R$ 60.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
RS;CAPAO DO CIPO;430465;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;CAPAO DO LEAO;430466;JAN/2025;3/12;ESTRATO 4;BOM;BOM;14;6;6;6;6;0;0;0;R$ 72.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 144.000,00 ;R$ 0,00 
RS;CAPELA DE SANTANA;430468;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
RS;CAPITAO;430469;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CAPIVARI DO SUL;430467;JAN/2025;3/12;ESTRATO 4;BOM;BOM;2;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;CARAA;430471;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;CARAZINHO;430470;JAN/2025;3/12;ESTRATO 4;BOM;BOM;32;14;14;14;14;0;0;0;R$ 168.000,00 ;R$ 84.000,00 ;R$ 84.000,00 ;R$ 0,00 ;R$ 336.000,00 ;R$ 0,00 
RS;CARLOS BARBOSA;430480;JAN/2025;3/12;ESTRATO 4;BOM;BOM;16;2;2;2;2;0;0;0;R$ 24.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 48.000,00 ;R$ 0,00 
RS;CARLOS GOMES;430485;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CASCA;430490;JAN/2025;3/12;ESTRATO 4;BOM;BOM;5;3;3;3;3;0;0;0;R$ 36.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 72.000,00 ;R$ 0,00 
RS;CASEIROS;430495;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CATUIPE;430500;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
RS;CAXIAS DO SUL;430510;JAN/2025;3/12;ESTRATO 4;BOM;BOM;240;50;50;50;50;0;0;0;R$ 600.000,00 ;R$ 300.000,00 ;R$ 300.000,00 ;R$ 0,00 ;R$ 1.200.000,00 ;R$ 0,00 
RS;CENTENARIO;430511;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CERRITO;430512;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;CERRO BRANCO;430513;JAN/2025;3/12;ESTRATO 4;BOM;BOM;2;2;2;2;2;0;0;0;R$ 24.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 48.000,00 ;R$ 0,00 
RS;CERRO GRANDE;430515;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CERRO GRANDE DO SUL;430517;JAN/2025;3/12;ESTRATO 3;BOM;BOM;5;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;CERRO LARGO;430520;JAN/2025;3/12;ESTRATO 4;BOM;BOM;7;4;4;4;4;0;0;0;R$ 48.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 96.000,00 ;R$ 0,00 
RS;CHAPADA;430530;JAN/2025;3/12;ESTRATO 4;BOM;BOM;5;4;4;4;4;0;0;0;R$ 48.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 96.000,00 ;R$ 0,00 
RS;CHARQUEADAS;430535;JAN/2025;3/12;ESTRATO 4;BOM;BOM;18;12;12;12;11;0;1;0;R$ 138.000,00 ;R$ 69.000,00 ;R$ 69.000,00 ;R$ 0,00 ;R$ 276.000,00 ;R$ 0,00 
RS;CHARRUA;430537;JAN/2025;3/12;ESTRATO 1;BOM;BOM;1;1;1;1;1;0;0;0;R$ 18.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 30.000,00 ;R$ 0,00 
RS;CHIAPETTA;430540;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;CHUI;430543;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CHUVISCA;430544;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;CIDREIRA;430545;JAN/2025;3/12;ESTRATO 3;BOM;BOM;9;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
RS;CIRIACO;430550;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;COLINAS;430558;JAN/2025;3/12;ESTRATO 4;BOM;BOM;1;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;COLORADO;430560;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;CONDOR;430570;JAN/2025;3/12;ESTRATO 4;BOM;BOM;3;3;3;3;3;0;0;0;R$ 36.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 72.000,00 ;R$ 0,00 
RS;CONSTANTINA;430580;JAN/2025;3/12;ESTRATO 3;BOM;BOM;5;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
RS;COQUEIRO BAIXO;430583;JAN/2025;3/12;ESTRATO 4;BOM;BOM;1;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;COQUEIROS DO SUL;430585;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CORONEL BARROS;430587;JAN/2025;3/12;ESTRATO 4;BOM;BOM;1;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;CORONEL BICACO;430590;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
RS;CORONEL PILAR;430593;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;0;0;0;0;0;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 
RS;COTIPORA;430595;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;COXILHA;430597;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CRISSIUMAL;430600;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
RS;CRISTAL;430605;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
RS;CRISTAL DO SUL;430607;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CRUZ ALTA;430610;JAN/2025;3/12;ESTRATO 4;BOM;BOM;30;20;20;20;20;0;0;0;R$ 240.000,00 ;R$ 120.000,00 ;R$ 120.000,00 ;R$ 0,00 ;R$ 480.000,00 ;R$ 0,00 
RS;CRUZALTENSE;430613;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;CRUZEIRO DO SUL;430620;JAN/2025;3/12;ESTRATO 4;BOM;BOM;6;2;2;2;2;0;0;0;R$ 24.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 48.000,00 ;R$ 0,00 
RS;DAVID CANABARRO;430630;JAN/2025;3/12;ESTRATO 4;BOM;BOM;2;2;2;2;2;0;0;0;R$ 24.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 48.000,00 ;R$ 0,00 
RS;DERRUBADAS;430632;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;DEZESSEIS DE NOVEMBRO;430635;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;DILERMANDO DE AGUIAR;430637;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;DOIS IRMAOS;430640;JAN/2025;3/12;ESTRATO 4;BOM;BOM;16;9;9;8;8;0;0;0;R$ 96.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 192.000,00 ;R$ 0,00 
RS;DOIS IRMAOS DAS MISSOES;430642;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;DOIS LAJEADOS;430645;JAN/2025;3/12;ESTRATO 4;BOM;BOM;2;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;DOM FELICIANO;430650;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
RS;DOM PEDRITO;430660;JAN/2025;3/12;ESTRATO 4;BOM;BOM;19;8;8;8;8;0;0;0;R$ 96.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 192.000,00 ;R$ 0,00 
RS;DOM PEDRO DE ALCANTARA;430655;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;DONA FRANCISCA;430670;JAN/2025;3/12;ESTRATO 4;BOM;BOM;2;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;DOUTOR MAURICIO CARDOSO;430673;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;DOUTOR RICARDO;430675;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;ELDORADO DO SUL;430676;JAN/2025;3/12;ESTRATO 4;BOM;BOM;20;11;11;10;9;1;0;0;R$ 117.000,00 ;R$ 58.500,00 ;R$ 58.500,00 ;R$ 0,00 ;R$ 234.000,00 ;R$ 0,00 
RS;ENCANTADO;430680;JAN/2025;3/12;ESTRATO 4;BOM;BOM;12;7;7;7;6;0;1;0;R$ 78.000,00 ;R$ 39.000,00 ;R$ 39.000,00 ;R$ 0,00 ;R$ 156.000,00 ;R$ 0,00 
RS;ENCRUZILHADA DO SUL;430690;JAN/2025;3/12;ESTRATO 3;BOM;BOM;12;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
RS;ENGENHO VELHO;430692;JAN/2025;3/12;ESTRATO 2;BOM;BOM;1;1;1;1;1;0;0;0;R$ 16.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 28.000,00 ;R$ 0,00 
RS;ENTRE RIOS DO SUL;430695;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;ENTRE-IJUIS;430693;JAN/2025;3/12;ESTRATO 3;BOM;BOM;5;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;EREBANGO;430697;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;ERECHIM;430700;JAN/2025;3/12;ESTRATO 4;BOM;BOM;55;29;29;29;29;0;0;0;R$ 348.000,00 ;R$ 174.000,00 ;R$ 174.000,00 ;R$ 0,00 ;R$ 696.000,00 ;R$ 0,00 
RS;ERNESTINA;430705;JAN/2025;3/12;ESTRATO 4;BOM;BOM;2;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;ERVAL GRANDE;430720;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;ERVAL SECO;430730;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;ESMERALDA;430740;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;ESPERANCA DO SUL;430745;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;ESPUMOSO;430750;JAN/2025;3/12;ESTRATO 3;BOM;BOM;8;4;4;4;3;0;0;1;R$ 45.500,00 ;R$ 19.500,00 ;R$ 19.500,00 ;R$ 0,00 ;R$ 84.500,00 ;R$ 0,00 
RS;ESTACAO;430755;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;2;1;0;0;R$ 38.500,00 ;R$ 16.500,00 ;R$ 16.500,00 ;R$ 0,00 ;R$ 71.500,00 ;R$ 0,00 
RS;ESTANCIA VELHA;430760;JAN/2025;3/12;ESTRATO 4;BOM;BOM;25;10;10;10;10;0;0;0;R$ 120.000,00 ;R$ 60.000,00 ;R$ 60.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
RS;ESTEIO;430770;JAN/2025;3/12;ESTRATO 4;BOM;BOM;39;15;15;15;15;0;0;0;R$ 180.000,00 ;R$ 90.000,00 ;R$ 90.000,00 ;R$ 0,00 ;R$ 360.000,00 ;R$ 0,00 
RS;ESTRELA;430780;JAN/2025;3/12;ESTRATO 4;BOM;BOM;17;5;5;5;5;0;0;0;R$ 60.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
RS;ESTRELA VELHA;430781;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;EUGENIO DE CASTRO;430783;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;FAGUNDES VARELA;430786;JAN/2025;3/12;ESTRATO 4;BOM;BOM;1;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;FARROUPILHA;430790;JAN/2025;3/12;ESTRATO 4;BOM;BOM;36;9;9;9;9;0;0;0;R$ 108.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 216.000,00 ;R$ 0,00 
RS;FAXINAL DO SOTURNO;430800;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;FAXINALZINHO;430805;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;FAZENDA VILANOVA;430807;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;FELIZ;430810;JAN/2025;3/12;ESTRATO 4;BOM;BOM;7;7;7;7;7;0;0;0;R$ 84.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 168.000,00 ;R$ 0,00 
RS;FLORES DA CUNHA;430820;JAN/2025;3/12;ESTRATO 4;BOM;BOM;16;5;5;5;3;0;2;0;R$ 48.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 96.000,00 ;R$ 0,00 
RS;FLORIANO PEIXOTO;430825;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;FONTOURA XAVIER;430830;JAN/2025;3/12;ESTRATO 3;BOM;BOM;5;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
RS;FORMIGUEIRO;430840;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;2;2;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;FORQUETINHA;430843;JAN/2025;3/12;ESTRATO 4;BOM;BOM;1;1;1;1;1;0;0;0;R$ 12.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 24.000,00 ;R$ 0,00 
RS;FORTALEZA DOS VALOS;430845;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;FREDERICO WESTPHALEN;430850;JAN/2025;3/12;ESTRATO 4;BOM;BOM;17;8;8;8;8;0;0;0;R$ 96.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 192.000,00 ;R$ 0,00 
RS;GARIBALDI;430860;JAN/2025;3/12;ESTRATO 4;BOM;BOM;18;3;3;3;3;0;0;0;R$ 36.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 72.000,00 ;R$ 0,00 
RS;GARRUCHOS;430865;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;GAURAMA;430870;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;2;0;1;0;R$ 35.000,00 ;R$ 15.000,00 ;R$ 15.000,00 ;R$ 0,00 ;R$ 65.000,00 ;R$ 0,00 
RS;GENERAL CAMARA;430880;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
RS;GENTIL;430885;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
RS;GETULIO VARGAS;430890;JAN/2025;3/12;ESTRATO 4;BOM;BOM;8;5;5;5;5;0;0;0;R$ 60.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
RS;GIRUA;430900;JAN/2025;3/12;ESTRATO 3;BOM;BOM;8;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
RS;GLORINHA;430905;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
RS;GRAMADO;430910;JAN/2025;3/12;ESTRATO 4;BOM;BOM;21;6;6;6;6;0;0;0;R$ 72.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 144.000,00 ;R$ 0,00 
RS;GRAMADO DOS LOUREIROS;430912;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
