CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2535017;CENTRO DE SAUDE DE MORRO AGUDO DE GOIAS;CENTRO DE SAUDE/UNIDADE BASICA;463310;PSF1;eSF;MORRO AGUDO DE GOIÁS;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;18;12;4;7;11;12;15;8;6;2;17;1026;18;57
2535017;CENTRO DE SAUDE DE MORRO AGUDO DE GOIAS;CENTRO DE SAUDE/UNIDADE BASICA;463310;PSF1;eSF;MORRO AGUDO DE GOIÁS;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;17;11;6;7;9;12;14;8;5;3;16;989;18;54,94
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;23;7;16;1;4;11;17;2;4;0;7;851;27;31,52
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;11;7;9;0;3;6;6;0;4;0;3;452;13;34,77
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;22;6;13;0;5;9;14;4;2;2;8;787;23;34,22
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;12;8;11;0;3;8;6;1;4;0;4;525;15;35
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;26;12;16;0;5;11;16;6;2;2;12;998;27;36,96
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;14;7;11;0;3;8;6;1;5;0;6;563;17;33,12
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;27;12;18;0;8;14;16;8;3;1;13;1107;28;39,54
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;14;6;11;0;2;6;8;1;2;0;5;509;17;29,94
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;26;11;17;0;7;12;15;8;6;1;15;1088;27;40,3
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;13;7;10;0;2;5;7;1;1;1;5;481;16;30,06
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;22;8;13;0;6;8;12;6;3;2;13;859;22;39,05
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;11;5;7;0;1;4;6;0;0;1;3;353;14;25,21
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;17;7;10;0;3;7;7;3;2;1;10;620;17;36,47
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;12;4;7;0;2;3;7;0;2;1;7;417;15;27,8
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;19;7;9;0;3;7;8;2;2;0;10;622;19;32,74
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;10;3;7;0;1;3;5;0;2;0;6;343;12;28,58
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;19;9;9;0;3;7;8;0;3;0;9;622;19;32,74
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;10;3;7;0;3;4;5;0;2;2;6;388;12;32,33
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;20;8;9;0;2;5;7;1;2;1;10;605;20;30,25
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;7;4;6;1;2;4;3;0;1;1;6;322;9;35,78
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;24;8;10;0;1;5;9;1;4;0;14;708;24;29,5
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;6;4;5;1;2;4;2;0;2;0;5;285;8;35,63
2441861;CENTRO DE SAUDE DE NOVA GLORIA;CENTRO DE SAUDE/UNIDADE BASICA;463779;UNIDADE BASICA DE SAUDE PSF I;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;18;4;7;0;2;7;9;0;1;1;10;549;18;30,5
7928521;UNIDADE BASICA DE SAUDE ALTAMIRA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;463787;UNIDADE BASICA DE SAUDE PSF II;eSF;NOVA GLÓRIA;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;7;3;5;1;2;4;3;1;1;1;5;304;9;33,78
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;20;11;4;3;14;10;15;11;10;5;11;1046;21;49,81
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;23;4;3;2;13;10;11;0;5;3;3;716;24;29,83
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;9;4;3;2;7;3;7;3;1;4;9;477;10;47,7
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;11;5;3;1;6;6;8;4;1;0;8;488;12;40,67
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;9;1;1;1;5;3;4;1;2;1;7;324;10;32,4
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;22;11;6;3;15;10;14;13;9;8;11;1120;24;46,67
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;21;4;5;3;13;9;7;1;5;2;3;678;24;28,25
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;3;3;2;1;2;2;2;2;0;3;4;219;4;54,75
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;10;5;4;1;7;9;8;5;2;1;9;559;13;43
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;7;1;2;1;5;2;3;1;2;0;7;286;9;31,78
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;18;9;6;4;13;10;11;11;5;4;10;927;20;46,35
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;22;5;5;4;16;13;9;1;6;3;4;814;26;31,31
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;6;2;1;1;3;2;3;2;1;1;7;267;8;33,38
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;12;9;5;2;10;12;10;5;2;4;11;750;15;50
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;8;0;2;1;4;2;3;0;1;1;7;269;9;29,89
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;18;7;5;3;12;9;13;8;6;4;10;873;20;43,65
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;24;6;6;6;18;14;11;3;7;4;7;978;28;34,93
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;11;2;1;1;3;3;6;3;2;0;9;380;13;29,23
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;13;8;6;2;11;11;10;5;1;4;10;742;16;46,38
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;10;2;3;2;6;3;3;0;6;2;10;433;11;39,36
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;20;9;6;4;11;12;15;10;10;3;12;1028;25;41,12
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;20;6;5;5;17;14;10;3;7;6;7;920;25;36,8
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;11;2;1;1;3;4;6;3;4;2;9;425;13;32,69
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;11;6;6;2;8;7;8;5;1;1;13;623;14;44,5
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;11;1;2;1;7;4;5;0;6;1;9;434;12;36,17
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;20;8;5;4;9;13;15;9;7;3;11;956;24;39,83
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;18;2;2;1;15;10;8;2;6;4;5;675;24;28,13
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;11;4;1;1;3;6;6;3;4;2;9;461;13;35,46
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;9;6;5;2;7;6;8;4;2;1;13;576;13;44,31
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;9;2;1;1;5;2;5;0;4;1;6;333;10;33,3
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;15;4;2;1;5;9;10;4;1;0;7;537;18;29,83
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;16;1;2;1;14;7;8;1;3;6;6;601;22;27,32
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;11;3;0;0;3;8;7;1;2;0;8;398;12;33,17
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;11;7;6;4;8;7;9;5;3;3;13;695;15;46,33
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;8;2;1;2;3;2;5;0;2;0;5;278;9;30,89
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;17;5;4;3;7;9;13;4;3;1;7;674;19;35,47
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;16;2;3;1;15;6;8;2;1;5;11;646;20;32,3
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;11;8;2;1;6;9;8;1;2;0;10;533;12;44,42
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;12;7;7;5;10;9;9;5;4;2;12;750;15;50
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;10;3;2;2;4;4;5;0;2;1;10;397;12;33,08
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;21;7;4;3;6;9;18;4;4;3;7;795;23;34,57
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;11;1;2;2;11;6;5;1;2;5;8;497;16;31,06
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;14;8;3;3;8;8;10;1;1;0;12;626;15;41,73
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;13;7;6;6;9;7;11;5;6;1;9;733;15;48,87
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;12;2;1;1;5;6;6;1;2;1;10;435;14;31,07
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;22;6;4;3;9;10;19;6;3;2;10;868;25;34,72
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;11;3;3;3;12;6;5;3;3;4;7;551;14;39,36
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;17;10;6;4;11;10;12;2;5;0;15;845;18;46,94
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;11;5;5;5;9;7;9;7;6;2;9;686;13;52,77
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;10;3;2;2;5;6;6;4;2;0;10;460;13;35,38
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;29;10;6;6;10;12;25;8;5;3;15;1190;31;38,39
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;8;4;3;3;7;5;3;4;3;2;9;467;10;46,7
5050626;CENTRO DE SAUDE JOSE WALDEMAR RODRIGUES PSF I;CENTRO DE SAUDE/UNIDADE BASICA;465534;ESF URB I;eSF;RIALMA;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;16;11;8;6;12;12;12;3;5;4;15;952;17;56
5050642;UNIDADE BASICA DE SAUDE DA FAMILIA 4;CENTRO DE SAUDE/UNIDADE BASICA;465542;ESF URB IV;eSF;RIALMA;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;10;3;5;5;7;7;7;5;4;2;9;586;11;53,27
5082404;UNIDADE BASICA DE SAUDE RIALMA 2;CENTRO DE SAUDE/UNIDADE BASICA;465569;ESF URB II;eSF;RIALMA;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;9;3;4;2;5;7;5;4;4;2;9;495;12;41,25
4255321;UNIDADE BASICA DE SAUDE DA FAMILIA V SANTA LUCIA;CENTRO DE SAUDE/UNIDADE BASICA;2375850;ESF URB V;eSF;RIALMA;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;29;12;9;8;13;15;25;9;5;2;18;1334;31;43,03
5050650;UNIDADE BASICA DE SAUDE DA FAMILIA 3;CENTRO DE SAUDE/UNIDADE BASICA;465550;ESF URB III;eSF;RIALMA;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;9;5;5;5;6;7;5;5;3;2;10;567;12;47,25
